,Date,HOUR_BIN,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
3117,6/4/2019,12,71.2,71.2,41.875,34.6825,0,0,0,0,30.225,9.45,255.5,1018.425,1.375,9.9,886.75,3.175,9
3118,6/4/2019,16,70.775,70.775,46.025,41.2025,0,0,0,0,18.45,9.7,240.25,1016.7,0.9,9.9,325.75,1.175,3
3119,6/4/2019,20,66.33333333,66.33333333,47.73333333,51.19,0,0,0,0,36.8,9.4,246,1016.4,16.6,9.9,2.333333333,0,0
3120,6/5/2019,0,64.875,64.875,50.45,59.8675,0,0,0,0,18.3,8,246.25,1015.375,31.975,9.9,0,,0
3121,6/5/2019,4,65.275,65.275,55.625,70.975,0,0,0,0,,6.325,254.5,1014.35,38.875,9.9,38.9,0.125,0.25
3122,6/5/2019,8,70.25,70.25,59.45,68.8925,0,0,0,0,,5.825,230,1013.225,14.325,9.9,411.25,1.475,4
3123,6/5/2019,12,80.125,80.45,60.475,51.41,0,0,0,0,35.7,5.325,229.5,1010.3,15.8,9.9,668.75,2.4,6.75
3124,6/5/2019,16,78.45,78.925,64.975,63.4625,0,0,0,0,19.7,2.7,132,1007.675,39.525,9.9,176.5,0.625,1.75
3125,6/5/2019,20,72.86666667,72.86666667,67.93333333,84.65333333,0.006,33.33333333,0,0,23,7.733333333,245.6666667,1007.7,23.16666667,9.466666667,0,,0
3126,6/6/2019,0,69.45,69.45,67.4,93.2175,0.03275,50,0,0,20.6,6.975,245.75,1005.85,40.4,8.6,0,,0
3127,6/6/2019,4,69.925,69.925,68,93.6225,0,0,0,0,,6.725,256.5,1005.5,44.9,8.8,75.625,0.25,0.75
3128,6/6/2019,8,78.675,79.475,65.675,65.775,0,0,0,0,,4.95,272.5,1006.275,34.725,9.625,453.75,1.625,4.75
3129,6/6/2019,12,83.325,84.275,62.625,49.7925,0,0,0,0,20.8,4.275,167.75,1007.25,35.875,9.9,594.25,2.15,5.75
3130,6/6/2019,16,80.25,80.75,61.475,52.78,0,0,0,0,36.7,1.875,149,1008.275,40.875,9.9,192.75,0.675,2
3131,6/6/2019,20,76,76,60.36666667,58.58333333,0.003,33.33333333,0,0,40.3,0.2,241.3333333,1010.266667,2.633333333,9.9,2.333333333,0,0
3132,6/7/2019,0,70.25,70.25,60.35,71.01,0,0,0,0,,2.25,154.25,1010.975,0.975,9.9,0,,0
3133,6/7/2019,4,68.125,68.125,60.775,77.5825,0,0,0,0,35.6,6.2,49.25,1012.1,0.9,9.9,79.15,0.3,0.75
3134,6/7/2019,8,73.225,73.225,58.65,60.3775,0.00225,25,0,0,29.8,4.4,40,1013.6,1.2,9.9,427.25,1.55,4.25
3135,6/7/2019,12,78.425,78.425,61.4,55.99,0,0,0,0,39.95,6.35,156,1013.5,32.375,9.9,770,2.8,7.5
3136,6/7/2019,16,72.125,72.125,61.975,70.6875,0.00675,50,0,0,49.45,7,149.5,1013.975,1.825,9.9,156,0.575,1.5
3137,6/7/2019,20,66.5,66.5,61.66666667,84.5,0,0,0,0,,4.433333333,210.6666667,1015.466667,1.366666667,9.9,2,0,0
3138,6/8/2019,0,62.5,62.5,60.425,92.86,0,0,0,0,,2.3,128,1016.55,1.05,8.95,0,,0
3139,6/8/2019,4,66.325,66.325,57.2,74.6575,0,0,0,0,18.45,6.9,18.75,1018.6,1.05,8.975,83.675,0.3,0.75
3140,6/8/2019,8,74.85,74.85,53.5,47.365,0.00225,25,0,0,25.06666667,14.475,33.75,1020.475,0.9,9.9,653,2.35,6.5
3141,6/8/2019,12,79.775,79.575,52.7,39.2075,0.00225,25,0,0,26.3,10.1,80.75,1021.225,0.9,9.625,804.75,2.9,7.75
3142,6/8/2019,16,73.8,73.8,47.9,40.0175,0,0,0,0,,7.975,106,1022.275,1.05,9.9,338.25,1.225,3.25
3143,6/8/2019,20,66.43333333,66.43333333,50.2,56.18333333,0,0,0,0,18.3,7.966666667,109.6666667,1023.866667,0.933333333,9.9,2.333333333,0,0
3144,6/9/2019,0,64.225,64.225,49.625,59.15,0,0,0,0,,7.25,38.75,1024.4,0.6,9.9,0,,0
3145,6/9/2019,4,63.45,63.45,53.1,69.03,0,0,0,0,,13.025,43,1025.175,0.85,9.9,67.2,0.25,0.5
3146,6/9/2019,8,73.025,73.025,54,52.0325,0,0,0,0,24.2,8.35,45.5,1026.525,0.675,9.9,708.5,2.55,7
3147,6/9/2019,12,75.8,75.8,48.2,37.7525,0.0045,25,0,0,23.03333333,11.05,110.25,1026.475,0.825,9.9,904.75,3.25,9
3148,6/9/2019,16,72.95,72.95,44.55,36.17,0,0,0,0,19.8,9.95,78.5,1025.325,1.35,9.9,345,1.25,3.25
3149,6/9/2019,20,65.06666667,65.06666667,47.53333333,53.08666667,0,0,0,0,,11.23333333,58,1025.133333,1.5,9.9,2.666666667,0,0
3150,6/10/2019,0,61.3,61.3,50.65,68.135,0,0,0,0,,12.15,36.5,1022.775,13.275,9.9,0,,0
3151,6/10/2019,4,62.2,62.2,56.825,82.6375,0,0,0,0,17.2,13.225,33.75,1021.125,43.475,9.9,35.025,0.125,0.5
3152,6/10/2019,8,63.95,63.95,60.5,88.6625,0.0075,25,0,0,17.2,14.05,43.5,1019.45,38.825,5.575,120,0.425,1.25
3153,6/10/2019,12,65.875,65.875,64.575,95.575,0.081,100,0,0,,10.925,45.25,1016.2,47.375,2.125,108.5,0.4,1
3154,6/10/2019,16,67.725,67.725,66.6,96.2075,0.0005,50,0,0,,5.525,66.75,1013.75,48.8,4.575,33.5,0.1,0.25
3155,6/10/2019,20,68.76666667,68.76666667,68.33333333,98.54666667,0,0,0,0,,1.366666667,41,1012.333333,48.8,5.333333333,0,,0
3156,6/11/2019,0,68.6,68.6,67.675,96.9375,0,0,0,0,,0.175,6.5,1009.8,48.625,7.125,0,,0
3157,6/11/2019,4,68.1,68.1,66,93.175,0.04875,75,0,0,17.75,3.3,264.25,1010.1,29.925,8.525,26,0.1,0.25
3158,6/11/2019,8,68.85,68.85,55.925,64.475,0.00225,25,0,0,30.8,4.05,323,1012.875,17.575,9.9,553.75,2,5.75
3159,6/11/2019,12,77.525,77.525,51.425,40.3575,0.00225,25,0,0,28.325,5.875,304.75,1013.575,0.5,9.475,918.75,3.325,9.25
3160,6/11/2019,16,77.3,77.3,47.625,35.1575,0,0,0,0,41.825,5.275,292.5,1015.3,0.5,9.9,342.25,1.225,3
3161,6/11/2019,20,70.66666667,70.66666667,45.73333333,40.91333333,0,0,0,0,53.9,2.533333333,294.3333333,1017.766667,0.666666667,9.9,2.666666667,0,0
3162,6/12/2019,0,64.4,64.4,46.85,52.9675,0,0,0,0,,3.6,303.5,1019.75,0.575,9.9,0,,0
3163,6/12/2019,4,63.35,63.35,48.775,59.045,0,0,0,0,,2.25,12.5,1021.825,1.4,9.9,76.375,0.275,0.75
3164,6/12/2019,8,72.075,72.075,49.025,44.2975,0,0,0,0,,6.575,55,1022.6,7.7,9.9,607.5,2.175,6
3165,6/12/2019,12,74.2,74.2,49.575,41.97,0,0,0,0,31.05,10.175,175,1022.15,1.2,9.9,832.75,3,8.25
3166,6/12/2019,16,69.65,69.65,50.025,50.1125,0,0,0,0,26.43333333,9.95,145.75,1021.075,0.75,9.9,338.75,1.225,3
3167,6/12/2019,20,65.3,65.3,54.96666667,69.29,0,0,0,0,,6.966666667,133.6666667,1020.5,0.9,9.9,2.333333333,0,0
3168,6/13/2019,0,64.1,64.1,55.15,72.6475,0,0,0,0,17.2,7.35,80.5,1016.8,10.9,9.9,0,,0
3169,6/13/2019,4,63.8,63.8,55.925,75.6675,0,0,0,0,21.9,10.95,45.25,1013.175,25.175,9.9,21.05,0.075,0
3170,6/13/2019,8,60.275,60.275,56.6,87.7475,0.09025,100,0,0,25.9,17.8,45.25,1010.7,21.725,5.15,147.5,0.525,1.5
3171,6/13/2019,12,64.575,64.575,56.15,74.575,0.0025,25,0,0,33.13333333,17.75,46.25,1007.225,44.45,9.85,723.5,2.625,7
3172,6/13/2019,16,66.175,66.175,57.2,72.8325,0,0,0,0,,3.325,82.25,1007.475,38.6,9.9,189.5,0.675,2
3173,6/13/2019,20,62.63333333,62.63333333,58.26666667,85.93333333,0.077666667,66.66666667,0,0,,3.1,86,1008.8,34.93333333,8.533333333,2.333333333,0,0
3174,6/14/2019,0,62,62,60.1,93.555,0,0,0,0,,6.5,227.75,1009.175,45.15,9.675,0,,0
3175,6/14/2019,4,60.325,60.325,55.425,84.045,0,0,0,0,23.95,15.25,259,1010.525,6.925,9.875,71.575,0.275,0.5
3176,6/14/2019,8,65.9,65.9,52.225,61.5825,0.00675,50,0,0,45.15,13.15,266.5,1011.775,27.7,9.9,494.75,1.8,4.75
3177,6/14/2019,12,70.45,70.45,50.325,49.1975,0.0045,50,0,0,40.85,12.35,275.25,1013.025,44.075,9.625,518,1.875,5
3178,6/14/2019,16,74.15,74.15,47.85,39.32,0,0,0,0,28.25,9.825,276.5,1013.975,28.975,9.9,330.5,1.175,3.25
3179,6/14/2019,20,69.76666667,69.76666667,47.6,45.14333333,0,0,0,0,,5.366666667,273,1016.766667,0.4,9.9,2.666666667,0,0
3180,6/15/2019,0,64.525,64.525,47.725,54.45,0,0,0,0,17.2,4.925,262.5,1019.725,0.4,9.9,0,,0
3181,6/15/2019,4,62.75,62.75,50.45,64.2375,0,0,0,0,,3.9,255.5,1020.5,0.925,9.9,79.625,0.275,0.75
3182,6/15/2019,8,74.225,74.225,52.375,46.905,0,0,0,0,50.05,7.2,227.25,1019.95,0.9,9.9,678.25,2.45,6.75
3183,6/15/2019,12,80.975,80.5,53.25,38.4325,0.00225,25,0,0,42.575,13.875,251.25,1016.875,10.2,9.9,895,3.225,9
3184,6/15/2019,16,77.8,77.75,54.225,44.415,0,0,0,0,34.55,12.575,247.5,1015.3,40.125,9.9,199.25,0.725,2
3185,6/15/2019,20,73.83333333,73.83333333,56.73333333,55.2,0,0,0,0,,8.366666667,245.3333333,1015.2,28.53333333,9.9,1.666666667,0,0
3186,6/16/2019,0,70.725,70.725,58.125,64.46,0,0,0,0,,5.85,253.75,1014.05,38.3,9.9,0,,0
3187,6/16/2019,4,69.25,69.25,60.7,74.22,0.0005,50,0,0,,5.225,221.5,1013.275,29.3,9.9,53.225,0.175,0.5
3188,6/16/2019,8,75.225,75.225,62.65,65.395,0.0045,25,0,0,47.2,6.575,225.75,1012.15,0.825,9.9,474.5,1.7,4.75
3189,6/16/2019,12,79.625,80.15,64.975,61.025,0,0,0,0,16.1,6.6,246.5,1010.175,28.225,9.9,312.25,1.125,3.25
3190,6/16/2019,16,76.925,77.375,66.1,70.065,0,0,0,0,31.1,11,261.5,1009.325,28.15,9.9,100.25,0.35,0.75
3191,6/16/2019,20,72.1,72.1,68.33333333,87.93666667,0,0,0,0,16.1,6.566666667,268.6666667,1010.633333,45.43333333,9.9,2.666666667,0,0
3192,6/17/2019,0,71.825,71.825,68.8,90.2225,0.00225,25,0,0,,3.25,269.5,1011.15,39.15,9.9,0,,0
3193,6/17/2019,4,70.575,70.575,65.875,85.1325,0,0,0,0,,4,96,1013.275,36.9,9.9,53.7,0.2,0.5
3194,6/17/2019,8,72.625,72.625,64.975,76.9525,0,0,0,0,36.7,3.125,73.5,1015.175,45.925,9.475,213.5,0.75,1.75
3195,6/17/2019,12,74,74,65.375,74.52,0,0,0,0,,3.3,83.5,1015.925,45.575,9.875,144.75,0.525,1.5
3196,6/17/2019,16,73.55,73.55,65.2,75.1425,0,0,0,0,,4.225,230.25,1015.3,31.45,9.9,179.75,0.625,1.75
3197,6/17/2019,20,70.76666667,70.76666667,63.93333333,79.11666667,0,0,0,0,29.8,0.2,6.333333333,1015.533333,16.66666667,9.9,2,0,0
3198,6/18/2019,0,69.65,69.65,65.475,86.5925,0,0,0,0,,0.075,4.5,1014.825,39.6,9.85,0,,0
3199,6/18/2019,4,68.925,68.925,67.375,94.7875,0.0295,50,0,0,,2.45,161,1014.55,46.75,2.825,22.05,0.075,0.25
3200,6/18/2019,8,70.9,70.9,68.625,92.6375,0.00075,50,0,0,,3.125,208.5,1013.925,45.875,8.85,239.25,0.875,2.5
3201,6/18/2019,12,70.425,70.425,68.65,94.1525,0.1995,100,0,0,49.4,3.925,108.5,1012.425,35.725,4.525,180,0.625,2
3202,6/18/2019,16,69.9,69.9,68.6,95.6825,0.0565,75,0,0,,5.95,98.75,1010.825,47.35,4.975,31.75,0.1,0.25
3203,6/18/2019,20,67.2,67.2,66.16666667,96.50666667,0.000333333,33.33333333,0,0,,8.233333333,59,1011.866667,48.8,7.333333333,0,,0
3204,6/19/2019,0,66.8,66.8,65.25,94.7725,0,0,0,0,,4.225,35.5,1011.95,48.775,7.55,0,,0
3205,6/19/2019,4,67.075,67.075,65.25,93.845,0,0,0,0,,4.75,47.5,1011.75,48.65,7.275,28.825,0.1,0.25
3206,6/19/2019,8,68.275,68.275,65.7,91.435,0.007,50,0,0,48.3,5.35,132.75,1011.875,48.375,8.95,149.75,0.55,1.25
3207,6/19/2019,12,70.075,70.075,65.45,85.2675,0,0,0,0,,6.775,94.25,1010.525,48.775,8.125,213.5,0.75,2.25
3208,6/19/2019,16,68.05,68.05,66.4,94.49,0.015,50,0,0,,8.175,57,1008.675,48.8,6.575,35.5,0.1,0.25
3209,6/19/2019,20,67.06666667,67.06666667,65.76666667,95.65,0,0,0,0,,6.5,80.33333333,1008.166667,82.93333333,2.733333333,0,,0
3210,6/20/2019,0,65.475,65.475,64.4,96.16,0.00375,50,0,0,,4.15,41.5,1006.025,91.975,1.375,0,,0
3211,6/20/2019,4,64.575,64.575,63.925,97.7225,0.0085,25,0,0,,4.825,46.25,1004.55,84.05,1.15,37.175,0.125,0.25
3212,6/20/2019,8,67.725,67.725,66.525,96.1125,0,0,0,0,,2.85,40.25,1003.075,94.4,1.725,150,0.55,1.5
3213,6/20/2019,12,75.525,75.525,71.725,88.015,0.0065,25,0,0,,5.25,124.5,1000.1,86.35,5.275,355.75,1.275,3.5
3214,6/20/2019,16,73,73,70.9,93.13,0.10225,100,0,0,19.7,3.325,184.75,998.075,45.55,5.4,177,0.625,1.5
3215,6/20/2019,20,72.56666667,72.56666667,70.76666667,94.24,0.024,66.66666667,0,0,,5.566666667,229.3333333,997.4333333,48.16666667,4.033333333,1.666666667,0,0
3216,6/21/2019,0,71.275,71.275,67.7,88.5175,0,0,0,0,,3.625,297.5,997.15,52.45,9.675,0,,0
3217,6/21/2019,4,68.675,68.675,66.975,94.4075,0.10925,75,0,0,,3.075,83,997.525,80.5,7.475,24.375,0.075,0
3218,6/21/2019,8,66.075,66.075,63.075,90.07,0.05925,75,0,0,24.56666667,11.4,348.25,1000.525,79.175,7.825,237.5,0.85,2.25
3219,6/21/2019,12,72.15,72.15,58.675,63.9975,0,0,0,0,26.35,9.1,339.25,1003.875,59.525,9.9,577.25,2.075,6
3220,6/21/2019,16,78.35,78.2,52.6,40.9,0,0,0,0,33.825,5.5,325.5,1005.875,10.45,9.9,327.75,1.175,3.25
3221,6/21/2019,20,72.26666667,72.26666667,49.96666667,45.38666667,0,0,0,0,44.7,1.833333333,345.3333333,1008.8,0.266666667,9.9,2.666666667,0,0
3222,6/22/2019,0,66.375,66.375,51.925,59.7775,0,0,0,0,21.9,2.05,319.75,1010.85,0,9.9,0,,0
3223,6/22/2019,4,65.15,65.15,52.95,64.6825,0.0715,25,0,0,,2.85,305,1011.975,0.45,9.9,75.975,0.275,0.75
3224,6/22/2019,8,75.6,75.6,53.325,46.25,0,0,0,0,25.8,4.05,337.25,1012.1,7.25,9.625,685.75,2.475,6.75
3225,6/22/2019,12,81.75,80.95,52.775,36.7275,0,0,0,0,28.6,6,298.5,1011.925,42.525,9.9,822.5,2.975,8.25
3226,6/22/2019,16,80.175,79.475,50.025,35.105,0,0,0,0,19.83333333,3.225,304,1012.375,25.775,9.9,342.75,1.2,3.5
3227,6/22/2019,20,73.93333333,73.93333333,50.2,43.33333333,0,0,0,0,20.8,3.9,311,1014.866667,0.133333333,9.9,3,0,0
3228,6/23/2019,0,68.45,68.45,51.9,55.51,0,0,0,0,,4.025,297.75,1015.7,0,9.9,0,,0
3229,6/23/2019,4,67.325,67.325,51.8,57.4725,0,0,0,0,,4.75,286.5,1016.875,0.4,9.9,87.5,0.3,1
3230,6/23/2019,8,78.1,77.75,53.575,43.1775,0,0,0,0,27.05,4.55,260.5,1016.325,0.6,9.9,689.5,2.5,6.75
3231,6/23/2019,12,85.025,83.45,53.575,34.1075,0,0,0,0,62.5,4.675,303.25,1013.425,0.6,9.9,890,3.2,8.75
3232,6/23/2019,16,83.675,82.625,54.65,37.13,0,0,0,0,21.86666667,8.8,270,1012.05,0.875,9.9,341.5,1.225,3.25
3233,6/23/2019,20,77.76666667,77.76666667,55.46666667,46.35333333,0,0,0,0,17.3,10.56666667,269.6666667,1011.733333,0.266666667,9.9,2.666666667,0,0
3234,6/24/2019,0,72.075,72.075,57.5,60.54,0,0,0,0,,3.475,284.25,1011.975,0.4,9.9,0,,0
3235,6/24/2019,4,68.65,68.65,58.725,70.685,0,0,0,0,49.4,5.1,250,1012.25,0.45,9.9,73.5,0.275,0.75
3236,6/24/2019,8,79.65,79.25,57.05,47.33,0,0,0,0,,4.175,267.25,1012.375,1.2,9.9,648,2.35,6.5
3237,6/24/2019,12,83.45,83.2,58.475,43.0025,0.00225,25,0,0,45.05,6.8,229.75,1011.325,0.9,9.9,567,2.05,5.75
3238,6/24/2019,16,80.25,80.375,61.325,52.965,0,0,0,0,45.13333333,5.775,130.75,1010.55,0.9,9.9,263.75,0.975,2.75
3239,6/24/2019,20,76.93333333,76.93333333,64.56666667,65.78666667,0,0,0,0,,0.2,6,1010.333333,1.1,9.9,3.333333333,0,0
3240,6/25/2019,0,74.475,74.475,66.65,76.7525,0,0,0,0,,2,93.75,1010,23.85,9.9,0,,0
3241,6/25/2019,4,72.1,72.1,69.325,91.05,0.07425,50,0,0,,6.725,38,1009.675,24.8,7.775,11.75,0.05,0
3242,6/25/2019,8,73.225,73.225,71.225,93.5975,0,0,0,0,,2.1,90,1010.025,47.325,8.475,142.25,0.5,1.75
3243,6/25/2019,12,81.1,83.05,71.05,72.14,0,0,0,0,,4.325,274,1009.85,25.525,9.825,341.25,1.225,3.5
3244,6/25/2019,16,83.9,87.6,69.1,61.4,0,0,0,0,39.1,1.85,80.25,1009.875,29.925,9.625,270.25,0.975,2.75
3245,6/25/2019,20,76.63333333,76.63333333,70.03333333,80.20333333,0,0,0,0,,2,14.33333333,1011.433333,14.03333333,9.9,3,0,0
3246,6/26/2019,0,73.55,73.55,67.65,81.8925,0,0,0,0,,2.025,65.5,1013.325,1,9.725,0,,0
3247,6/26/2019,4,73.5,73.5,66.5,78.9175,0,0,0,0,,3.2,173.5,1015.975,25.275,9.85,69.525,0.25,0.75
3248,6/26/2019,8,81.35,81.675,61.775,52.3725,0,0,0,0,23,4.575,124.75,1017.05,0.4,9.9,682.25,2.475,6.75
3249,6/26/2019,12,87.475,87.275,60.25,40.0875,0.0045,25,0,0,39.7,5.675,243.25,1015.95,0.4,9.625,886.25,3.2,9
3250,6/26/2019,16,86.475,86.725,61.35,43.065,0,0,0,0,28.55,6.15,264.25,1015.65,0.575,9.625,327.5,1.175,3
3251,6/26/2019,20,81.83333333,83.13333333,63.5,54.07333333,0,0,0,0,,5.066666667,277.3333333,1016.833333,0.8,9.9,3.666666667,0,0
3252,6/27/2019,0,76.675,76.675,65.375,68.19,0,0,0,0,,1.825,183,1017.95,12.175,9.9,0,,0
3253,6/27/2019,4,74.025,74.025,64.275,71.6225,0,0,0,0,36.7,1.225,224.75,1019.625,0.875,9.9,67.9,0.25,0.75
3254,6/27/2019,8,83.75,84.225,62.4,49.5425,0,0,0,0,,4.05,354.5,1020.525,0.65,9.9,675.25,2.425,6.75
3255,6/27/2019,12,90.825,89.875,58.225,33.67,0,0,0,0,,3.55,328.5,1019.65,13.05,9.9,902.75,3.225,9.25
3256,6/27/2019,16,88.4,87.725,58.65,36.8225,0,0,0,0,30.9,5.1,265.25,1019.175,0.65,9.9,330,1.2,3.25
3257,6/27/2019,20,82.06666667,81.83333333,57.1,42.71333333,0,0,0,0,42.5,0.233333333,359,1019.933333,0.4,9.9,2.333333333,0,0
3258,6/28/2019,0,76.925,76.925,59.575,55.2825,0,0,0,0,,3.7,116,1020.75,0.4,9.9,0,,0
3259,6/28/2019,4,74.575,74.575,63.275,68.0975,0,0,0,0,,0.1,1.75,1021.325,0.975,9.9,68.125,0.25,0.75
3260,6/28/2019,8,84.475,84.725,61.55,46.945,0,0,0,0,,4.5,217,1022.175,8,9.9,644,2.3,6.5
3261,6/28/2019,12,89.625,90.2,62.275,40.2625,0.00225,25,0,0,38.55,7.975,197.25,1020.85,9.625,9.9,833.75,3,8.5
3262,6/28/2019,16,85.1,85.5,61.2,44.8075,0.00225,25,0,0,49.46666667,6.25,242.5,1019.65,7.25,9.9,239.75,0.825,2.25
3263,6/28/2019,20,79.83333333,80.03333333,60.53333333,51.84666667,0,0,0,0,,3.966666667,264.3333333,1020,11.4,9.9,4.666666667,0.1,0
3264,6/29/2019,0,76,76,65.65,70.3625,0,0,0,0,,4.65,259.75,1018.275,0.6,9.9,0,,0
3265,6/29/2019,4,74,74,67.975,81.55,0,0,0,0,,3.7,250.25,1017.3,0.775,9.9,69.75,0.275,0.75
3266,6/29/2019,8,82.95,85.75,69.2,64.24,0.0045,25,0,0,43.6,4.375,244.5,1016.5,0.75,9.625,604.5,2.15,6
3267,6/29/2019,12,92.375,95.45,66.2,42.39,0.00225,25,0,0,49.1,7.35,243,1013.375,13.275,9.9,689.25,2.475,6.75
3268,6/29/2019,16,78.425,79.125,67.425,70.3875,0.001,25,0,0,39.1,7.225,259.5,1011.85,13.925,9.875,102.25,0.35,1
3269,6/29/2019,20,74.1,74.1,67.2,79.10666667,0,0,0,0,19.55,8.2,256,1012.166667,1.1,9.9,2.333333333,0,0
3270,6/30/2019,0,72.65,72.65,68.5,86.935,0,0,0,0,,6.075,251.5,1009.875,18.75,9.9,0,,0
3271,6/30/2019,4,72.125,72.125,66.4,82.435,0,0,0,0,,6.375,243.75,1009.2,0.5,9.9,61.1,0.225,0.5
3272,6/30/2019,8,81.775,81.9,61.025,50.265,0,0,0,0,20.73333333,4.75,298.25,1007.65,1.85,9.9,655.25,2.35,6.5
3273,6/30/2019,12,84.475,83.975,57.95,40.9075,0.00075,50,0,0,29.45,4.2,326,1006.95,30.85,9.9,775.25,2.8,7.75
3274,6/30/2019,16,81.325,81.05,56.1,42.225,0,0,0,0,29.83333333,4.4,341.5,1008.45,13.95,9.9,339.5,1.225,3.5
3275,6/30/2019,20,74.6,74.6,56.13333333,52.69333333,0,0,0,0,25.3,1.533333333,349.3333333,1011.1,23.4,9.9,2.666666667,0,0
3276,7/1/2019,0,69.525,69.525,56.375,63.1,0,0,0,0,,3.6,307.75,1012.45,0,9.9,0,,0
3277,7/1/2019,4,67.375,67.375,57.025,69.495,0,0,0,0,,5.225,290.75,1013.2,0,9.9,68.2,0.225,0.5
3278,7/1/2019,8,77.425,77.4,58.05,51.865,0.00675,50,0,0,36.36666667,5.575,295.25,1014,0.1,9.9,680,2.425,6.75
3279,7/1/2019,12,84.6,83.9,57.325,39.6525,0.0115,75,0,0,40.63333333,6.875,217.75,1013,7.6,9.9,907,3.275,9
3280,7/1/2019,16,82.95,82.7,57.95,42.8,0.0045,50,0,0,33.45,7.125,263.5,1011.775,30.675,9.9,317,1.125,3.25
3281,7/1/2019,20,78.9,78.9,59.1,50.84333333,0,0,0,0,,8.3,265.6666667,1012.066667,0.866666667,9.9,3.333333333,0,0
3282,7/2/2019,0,72.85,72.85,61.125,66.895,0,0,0,0,,3.7,282.5,1012.175,23.5,9.9,0,,0
3283,7/2/2019,4,70.525,70.525,61.6,73.4625,0,0,0,0,,5.25,242.5,1011.6,0.4,9.9,56.975,0.2,0.5
3284,7/2/2019,8,79.85,80.2,62.3,56.0225,0,0,0,0,20.8,6.55,252.75,1010.475,0.925,9.9,560.25,2,5.75
3285,7/2/2019,12,85.8,86.975,63.425,47.4575,0,0,0,0,,4.55,217,1008.975,41.65,9.9,357.75,1.325,3.5
3286,7/2/2019,16,85.475,88.4,67.3,54.955,0,0,0,0,44.8,4.525,125.25,1007.675,11.375,9.9,211.25,0.75,2.25
3287,7/2/2019,20,79.06666667,80.03333333,67.9,69.01666667,0.000333333,33.33333333,0,0,,1.633333333,318,1008.3,22.4,9.9,3,0,0
3288,7/3/2019,0,77.375,77.375,67.65,72.1075,0,0,0,0,,2.475,317.5,1009.1,26.675,9.9,0,,0
3289,7/3/2019,4,76.7,76.7,67.9,74.245,0,0,0,0,,0.95,336.25,1009.8,1.5,9.9,65.925,0.225,0.5
3290,7/3/2019,8,81.425,84.225,67.975,63.765,0,0,0,0,,2.35,12.75,1011.2,23.525,9.625,284.25,1.025,3
3291,7/3/2019,12,84.6,88.2,68.475,58.6225,0.00925,50,0,0,45.5,5.075,233.25,1011.525,37.075,9.9,415.5,1.5,4
3292,7/3/2019,16,83.7,87.075,68.45,60.295,0.0115,75,0,0,40.25,6.975,225,1011.25,13.775,9.9,187.25,0.675,2
3293,7/3/2019,20,79.73333333,80.63333333,68.56666667,68.83,0,0,0,0,,1.233333333,98.66666667,1013.466667,0.633333333,9.9,3,0,0
3294,7/4/2019,0,75.65,75.65,69.3,80.785,0,0,0,0,,0.225,3,1015.1,0.8,9.85,0,,0
3295,7/4/2019,4,73.125,73.125,68.975,86.8325,0,0,0,0,,1.75,135.25,1016.775,0.3,9.2,57.725,0.225,0.75
3296,7/4/2019,8,80.675,83.55,70.35,71.4125,0.00925,25,0,0,49.4,5.45,269.25,1018.4,0.925,9.85,648.5,2.35,6.75
3297,7/4/2019,12,88.05,88.475,61.625,41.785,0,0,0,0,17.75,4.975,102.5,1018.4,0.5,9.9,867.75,3.1,8.75
3298,7/4/2019,16,83.275,84.825,66.75,58.59,0,0,0,0,19,7.25,153,1018.675,0.525,9.9,329,1.175,3.25
3299,7/4/2019,20,75.66666667,75.66666667,69.03333333,79.94666667,0,0,0,0,,1.2,70.66666667,1020.133333,13.16666667,6.9,3,0,0
3300,7/5/2019,0,73.375,73.375,69.825,88.625,0,0,0,0,,2.675,65.75,1020.45,24.75,9.75,0,,0
3301,7/5/2019,4,73.775,73.775,68.25,82.8775,0,0,0,0,,2.05,17.75,1021.05,47.175,9.875,52.125,0.175,0.25
3302,7/5/2019,8,78.55,79.425,69.3,73.435,0,0,0,0,,2.925,82.25,1021.375,48.6,9.475,614.75,2.2,6
3303,7/5/2019,12,81.925,86.1,70.75,69.0575,0,0,0,0,,6.3,182.5,1020.25,36.525,9.35,780.75,2.8,7.75
3304,7/5/2019,16,80.075,82.325,72.2,77.2,0,0,0,0,19.55,6.1,160.25,1019.175,45.275,9.9,315,1.125,3
3305,7/5/2019,20,76.73333333,76.73333333,73.4,89.44333333,0,0,0,0,,2.866666667,127,1018.3,45.33333333,9.9,2.333333333,0,0
3306,7/6/2019,0,77.175,77.175,74,90.005,0,0,0,0,,3.75,270.75,1016.475,47.225,9.9,0,,0
3307,7/6/2019,4,77.125,77.125,74,90.1125,0,0,0,0,,4.575,279.75,1015.85,37.7,9.875,69.525,0.25,0.75
3308,7/6/2019,8,83.275,89.15,74.4,74.9625,0,0,0,0,,6.575,218.5,1014.475,28.275,9.6,534.25,1.95,5.5
3309,7/6/2019,12,82.5,87,72.25,71.565,0.03725,50,0,0,20.8,6.45,227.25,1011.775,17.725,9.625,452.75,1.625,4.75
3310,7/6/2019,16,81.075,84.525,71.625,73.1975,0,0,0,0,18.3,6.35,247.75,1010.425,19.425,9.9,111.5,0.4,1
